profile_id,sex,age,pr_interest_keyword_cd_1,pr_interest_keyword_cd_2,pr_interest_keyword_cd_3,ch_interest_keyword_cd_1,ch_interest_keyword_cd_2,ch_interest_keyword_cd_3
18885,F,6,P06,P07,P03,K06,K02,K01
18886,M,4,P06,P07,P02,K01,K08,K09
18888,M,8,P07,,,K01,,
18889,F,7,P06,P02,P03,K07,K04,
18894,F,2,P04,P06,P03,K01,K07,K06
18896,M,2,P02,P06,P03,K01,K03,K09
18898,F,5,P02,P06,P07,K01,K06,K02
18899,F,6,P01,P06,P08,K03,K04,K05
18901,F,9,P08,P06,P02,K04,K02,K09
18902,F,8,P06,P07,P01,K01,K03,K04
18906,M,5,P04,P01,P02,K01,K02,K08
18907,M,9,P01,P03,P08,K06,K04,K02
18909,M,8,P01,P03,P08,K03,K04,K09
18917,M,4,P06,,,K08,K01,
18919,M,4,P05,P07,,K08,,
18921,F,4,P01,P02,P06,K01,K02,K06
18924,F,5,P01,P02,P03,K01,K03,K06
18925,F,6,P04,P07,P08,K03,K04,K05
18928,M,7,P02,P07,P08,K06,K04,K05
18931,M,6,P04,P06,P08,K08,K03,K09
18933,F,4,P04,P06,P02,K01,K03,K02
18937,F,9,P02,P04,P08,K04,K05,K07
18938,M,5,P04,P06,P03,K01,K06,K07
18940,M,4,P02,P03,P06,K02,K08,K09
18941,M,1,P05,,,K07,,
18945,F,8,P03,P06,P01,K05,K04,K01
18952,F,4,P03,P08,P05,K03,K01,
18962,F,6,P07,P01,P08,K03,K06,K05
18963,F,6,P01,P03,P07,K05,K04,K03
18967,F,5,P06,P08,P07,K04,K05,K06
18968,F,6,P01,,,K07,,
18975,M,3,P04,P05,,K01,K06,K08
18982,M,6,P01,P02,P03,K06,K04,K08
18984,M,6,P02,P03,P06,K02,K03,K04
18990,F,11,P05,P06,,K06,K09,K05
18992,F,6,P01,P06,P08,K03,K01,K06
18994,F,5,P08,P06,P05,K05,K01,K06
18996,F,4,P02,,,K01,K02,K07
18997,M,6,P04,P03,P07,K01,K05,K03
19001,F,5,P02,P06,P08,K01,K03,K06
19003,F,6,P06,,,K01,,
19009,F,3,P02,P03,P06,K01,K02,K03
19010,M,7,P01,P05,P06,K09,K06,K05
19015,F,6,P01,P06,P02,K08,K03,K02
19019,F,6,P01,P03,P07,K02,K09,K03
19024,F,5,P01,P02,P06,K01,K03,
19026,M,6,P07,P08,P03,K02,K09,K04
19034,M,8,P02,P07,P03,K03,K02,K07
19035,M,8,P01,P03,P06,K02,K05,K04
19037,M,4,P03,P07,,K02,,
19039,M,3,P05,,,K03,,
19041,M,5,P01,P03,P06,K04,K03,K09
19044,F,7,P01,P08,P07,K06,K05,K03
19050,F,4,P02,P04,P05,K01,K08,
19051,M,2,P04,P07,P02,K01,K02,K05
19054,F,5,P02,P03,P04,K01,K03,K04
19055,M,2,P03,P05,P06,K01,,
19056,F,9,P02,P07,P06,K01,K09,K05
19060,M,5,P03,P02,P05,K09,K03,K02
19061,M,5,P01,P02,P07,K05,K03,K06
19062,M,5,P03,P07,P08,K02,K08,K06
19066,M,7,P06,P01,P04,K05,K06,K04
19070,M,6,P04,P03,P05,K08,K09,K04
19071,M,6,P01,P05,P06,K07,K01,K03
19072,M,5,P01,P03,P07,K01,K02,K08
19074,M,5,P03,P01,P02,K02,K08,K05
19077,F,10,P08,P01,P07,K05,K06,K04
19078,M,6,P02,P03,P07,K03,K04,K06
19081,M,7,P07,P08,,K06,,
19083,F,4,P02,P05,P07,K01,,
19087,F,6,P02,,,K03,,
19090,F,9,P01,P05,P06,K09,K06,K04
19092,F,5,P06,P02,P04,K01,K04,K07
19099,F,4,P02,P04,P06,K03,K06,K01
19100,F,5,P06,P05,,K01,K09,
19112,M,7,P07,P01,P04,K08,K06,K03
19114,F,5,P04,P02,P01,K01,,
19136,F,7,P07,P08,P06,K03,K01,K06
19138,M,5,P02,P08,P07,K05,K08,K07
19141,F,3,P07,P03,P06,K01,K02,
19142,M,4,P03,P02,P08,K01,K05,K02
19151,F,5,P02,P06,P07,K01,K02,K03
19160,M,6,P01,P02,P03,K06,K03,K01
19163,M,1,P06,,,K09,,
19180,M,6,P04,P06,P01,K08,K01,K02
19181,F,4,P03,P04,P02,K02,K06,K01
19186,F,4,P07,P06,P02,K01,K08,K04
19187,F,3,P05,P02,,K03,,
19189,M,4,P02,P03,P07,K03,K02,K01
19190,F,6,P04,P08,P06,K01,,
19193,F,3,P02,P06,P07,K01,K02,K07
19201,M,5,P05,P07,P03,K02,K03,K08
19203,F,7,P08,P02,P01,K05,K03,K01
19204,M,5,P01,P02,P03,K01,K05,K08
19205,F,7,P07,P05,P01,K04,K03,K07
19215,F,5,P02,P03,P04,K01,K03,K07
19221,M,6,P02,P06,P03,K03,K04,K07
19228,F,6,P07,P08,P03,K03,K06,K05
19229,F,7,P06,,,K04,,
19233,F,6,P07,P08,P02,K05,K03,K06
19235,F,7,P02,P06,P04,K01,K02,K03
19238,F,3,P02,P06,P07,K01,K03,K08
19245,M,7,P02,P06,P07,K03,K06,K05
19254,M,1,P05,P07,P08,K01,K02,K03
19255,M,13,P01,P03,P06,K02,K08,K04
19265,F,11,P05,P06,P08,K01,K07,K05
19266,F,5,P05,P06,P07,K01,K03,K04
19270,F,1,P02,,,K07,,
19272,F,5,P06,P05,P07,K03,K06,K01
19275,F,4,P06,P02,P03,K01,K08,K02
19276,F,1,P06,,,K03,K09,
19281,F,9,P03,P06,P02,K06,K03,K04
19283,M,4,P05,P06,P01,K05,K06,K01
19284,F,5,P02,P04,P07,K03,K06,K07
19286,M,7,P02,P03,P07,K01,K05,K06
19290,F,2,P06,P02,,K01,K03,
19291,M,9,P07,P01,P06,K03,K02,K09
19293,M,3,P06,P05,P07,K01,K02,K08
19295,M,8,P02,,,K02,,
19300,F,10,P08,P07,P02,K07,K01,K03
19302,M,8,P01,P07,P08,K03,K06,K08
19306,F,8,P03,P05,P06,K01,K02,K04
19308,F,8,P02,P06,P07,K06,K07,K01
19311,M,3,P04,,,K08,,
19312,F,6,P03,P07,P04,K03,K05,K06
19316,F,8,P06,P03,P01,K04,K03,K02
19326,M,3,P07,P08,P04,K01,K03,K05
19329,F,1,P06,,,K01,K06,K04
19337,F,4,P04,P03,P06,K02,,
19341,F,9,P06,P05,P04,K07,K04,K09
19343,F,6,P02,P04,P06,K09,K01,K02
19358,F,9,P03,P05,P06,K04,K07,K09
19362,M,7,P05,P06,P07,K06,,
19364,M,10,P08,P05,P04,K09,,
19372,M,8,P07,P08,P02,K05,K04,K09
19376,F,5,P04,,,K01,,
19377,M,3,P02,P05,P03,K01,K02,K03
19386,M,13,P06,,,K02,,
19392,F,5,P01,P03,P07,K03,K04,K09
19394,M,5,P01,P04,P07,K07,K09,K02
19395,F,3,P07,,,K02,,
19399,F,6,P02,P06,P07,K04,K05,K01
19409,M,8,P02,,,K02,,
19417,F,6,P01,P06,P08,K01,K03,K06
19418,F,6,P02,P03,P06,K02,K03,K07
19421,F,7,P03,P07,P04,K01,K03,K05
19426,M,1,P05,,,K01,,
19435,M,4,P06,P07,P08,K02,K05,K08
19437,M,8,P03,P05,P06,K03,K08,K09
19438,M,7,P02,P04,P06,K02,K04,
19441,M,6,P01,P02,P08,K05,K09,K06
19442,F,2,P02,P03,P06,K01,K06,K02
19444,M,4,P05,P06,P07,K01,K06,K08
19446,F,7,P03,,,K01,,
19453,M,5,P01,P02,P07,K08,K06,K01
19460,F,2,P04,P07,P06,K06,K05,K02
19465,F,7,P01,P06,P07,K04,K05,K06
19471,M,5,P03,P04,P06,K08,K09,K03
19476,F,2,P06,,,K01,,
19479,F,2,P06,,,K01,,
19483,F,4,P05,P06,P02,K02,K01,K07
19485,M,9,P05,P06,P07,K03,K08,K04
19487,F,3,P02,P03,P04,K01,K03,K02
19489,F,2,P06,,,K02,,
19494,F,10,P01,P08,,K03,K05,K06
19509,F,9,P01,P06,P08,K04,K05,K07
19512,F,6,P02,P06,P08,K02,K04,K07
19519,M,4,P03,,,K03,K06,
19523,F,9,P02,P06,P07,K01,K04,K02
19528,F,8,P06,P02,P03,K04,,
19531,F,8,P01,P06,P07,K05,K04,K06
19534,F,7,P01,P07,P08,K06,K01,K05
19543,F,3,P02,P03,P06,K01,K07,
19547,M,3,P05,,,K01,,
19550,M,3,P05,,,K01,,
19551,F,7,P08,P07,P02,K06,K04,K01
19552,F,8,P06,P03,,K03,K02,K04
19558,M,5,P07,P06,P05,K01,K09,K08
19567,M,3,P03,P06,P04,K03,K08,K02
19571,F,10,P01,,,K01,,
19572,M,6,P02,P01,P07,K03,K06,K02
19573,F,8,P06,P03,P08,K01,K05,K07
19574,F,4,P01,P02,P03,K02,K03,K01
19578,M,5,P03,P02,P05,K01,K02,K08
19580,M,5,P01,P08,P06,K06,K05,K02
19581,F,6,P02,P04,P07,K07,K09,K03
19587,F,4,P05,P02,P04,K08,K01,K06
19595,M,9,P01,P08,P04,K02,K03,K08
19598,M,6,P07,P03,P01,K02,,
19602,F,10,P06,,,K05,,
19603,F,5,P02,P03,P06,K01,K02,K03
19605,M,3,P01,P05,,K08,K01,K02
19611,F,2,P06,,,K03,,
19614,F,9,P01,P02,P03,K01,K03,K02
19615,F,9,P01,P03,P06,K02,K03,K04
19617,F,5,P07,P06,P02,K01,K06,K03
19625,F,11,P03,P06,,K01,K04,K02
19629,F,6,P06,P07,P03,K06,K03,K05
19631,F,3,P02,P03,P04,K01,K03,K08
19633,F,4,P04,,,K01,,
19634,F,7,P03,P01,P06,K03,K04,K01
19635,F,9,P02,P03,P06,K01,K02,K03
19637,M,4,P08,,,K03,,
19641,M,9,P05,P01,P03,K09,K07,K02
19644,F,3,P03,P02,P07,K09,K02,K01
19651,F,3,P04,,,K01,K02,
19652,F,3,P01,P02,P03,K03,K01,K02
19653,F,4,P06,P03,P05,K01,K02,K03
19669,F,4,P06,P05,P02,K01,K06,K03
19673,F,5,P01,P02,P03,K03,K06,K05
19675,F,5,P07,P02,P03,K01,K06,K09
19686,F,5,P06,P01,P07,K03,K05,K09
19700,M,6,P01,P07,P08,K01,K02,K07
19704,F,5,P06,P02,P03,K01,K02,K07
19711,M,7,P07,P08,P03,K06,K04,K05
19713,F,9,P02,P06,P08,K04,K05,K01
19716,F,9,P03,P07,P01,K01,K03,K02
19719,M,1,P06,P07,,K08,K05,
19721,F,8,P06,P03,P01,K05,K06,K04
19722,F,4,P07,P03,P02,K03,,
19724,M,6,P06,P04,P07,K01,K02,K08
19725,F,8,P08,P07,P06,K01,K03,K06
19728,M,6,P02,P04,P08,K02,,
19736,M,8,P01,P03,P08,K02,K04,K05
19741,M,9,P01,,,K04,,
19743,F,1,P07,P05,P03,K03,K05,K06
19746,M,7,P02,P06,P07,K01,K02,K03
19749,F,9,P06,,,K04,,
19750,F,2,P07,,,K01,,
19751,F,8,P02,,,K03,K02,K08
19753,M,6,P07,P02,P06,K01,K05,K08
19759,M,9,P06,P02,P03,K04,K08,K09
19760,M,3,P02,P05,P07,K01,K02,K06
19763,M,8,P08,P02,P07,K01,K05,K06
19764,M,9,P01,,,K02,,
19767,M,5,P05,P02,P06,K01,K09,K05
19782,M,2,P02,P07,P05,K03,K01,K02
19788,F,6,P06,P07,P01,K07,K04,K02
19789,M,3,P05,P06,,K01,,
19790,M,9,P07,P01,P03,K04,,
19791,M,1,P01,,,K03,,
19794,M,7,P04,P08,P01,K06,K08,K05
19795,M,8,P01,P03,P06,K03,K06,K04
19797,M,9,P08,P02,P04,K02,K04,K08
19798,F,9,P05,P06,P02,K09,K01,K04
19809,F,6,P06,P07,P08,K06,K05,K03
19811,F,7,P01,P03,P08,K03,K04,K01
19812,M,5,P03,P07,P06,K01,K05,K03
19820,F,9,P06,,,K04,,
19826,F,9,P03,P04,P01,K02,K07,K03
19829,M,6,P02,P04,P05,K02,K08,K09
19838,F,9,P03,P06,,K02,K04,K05
19845,M,9,P08,P07,P01,K04,K02,K09
19851,M,5,P01,P05,P03,K01,K08,K03
19856,F,11,P06,P05,P01,K02,K04,K09
19859,F,6,P06,P07,P08,K06,K05,K04
19862,F,9,P03,P06,P01,K09,K05,K06
19868,M,9,P05,P03,P08,K02,K09,K05
19869,F,12,P06,P08,,K01,K04,K05
19874,M,4,P07,P06,P03,K06,K08,K02
19875,M,7,P01,P03,P06,K04,K08,K02
19885,M,4,P07,P06,P05,K08,K02,K04
19890,F,9,P02,P04,P06,K01,K02,K04
19894,F,9,P06,P05,P07,K06,K03,K05
19898,F,9,P06,,,K03,K04,
19905,F,9,P05,P03,P06,K09,K03,K02
19920,M,9,P01,P05,,K02,,
19922,M,12,P03,P05,P01,K02,K09,K04
19925,F,4,P05,,,K01,,
19929,F,5,P06,P02,P03,K01,K02,K03
19930,F,9,P07,P08,P03,K06,K05,K04
19933,F,1,P08,,,K02,,
19935,M,6,P05,P02,,K08,,
19939,F,5,P02,P06,P07,K03,K05,K06
19943,F,2,P01,P07,P08,K01,K03,K09
19944,F,5,P01,P06,P07,K01,K05,K06
19945,M,4,P01,P03,P04,K03,K08,K01
19951,F,10,P01,P03,P06,K04,K05,K02
19952,F,1,P07,,,K08,,
19953,M,1,P06,,,K08,,
19954,M,9,P01,,,K08,,
19955,M,5,P07,P08,P04,K08,K05,K03
19963,F,8,P06,P03,P04,K01,K06,K07
19966,M,6,P04,P02,P03,K01,K02,K03
19969,F,8,P07,P08,P02,K01,K04,K05
19971,M,6,P01,P05,P02,K02,K04,K05
19979,F,7,P03,P04,P05,K01,K08,K09
19983,M,8,P03,,,K04,,
19984,F,4,P07,,,K06,,
19988,M,13,P08,,,K02,,
19993,F,8,P02,P07,P03,K05,K03,K01
19995,M,7,P01,P07,P08,K06,K08,K09
19997,F,7,P06,P07,P08,K03,K04,K05
19998,F,7,P08,,,K01,K04,K02
20001,M,7,P01,P06,P05,K09,K04,K03
20002,F,5,P02,P06,P05,K01,K06,K08
20006,F,6,P06,P07,,K01,K06,
20010,F,5,P02,P07,P04,K05,K04,K03
20015,F,5,P07,P02,P08,K05,K06,K07
20017,F,2,P02,P04,P06,K01,K03,K06
20021,M,4,P04,P05,P01,K08,K01,K09
20022,F,4,P03,P06,P02,K01,K02,K03
20026,F,5,P02,P06,P07,K01,K02,K03
20033,M,2,P03,P02,P05,K02,K03,K01
20037,F,9,P06,P02,P03,K01,K03,K04
20042,F,9,P06,P02,P03,K04,K03,K07
20044,M,8,P01,P03,P08,K06,K03,K05
20045,M,10,P02,P04,,K04,,
20047,F,9,P04,P06,P07,K04,K06,K02
20050,F,8,P06,P01,P02,K04,K01,K02
20055,M,4,P01,P05,P07,K01,K02,K03
20058,F,11,P01,P03,P04,K02,K04,K09
20059,F,6,P03,P02,P07,K01,K03,K08
20063,F,5,P01,P03,P08,K08,K01,K02
20066,M,3,P01,P05,P03,K01,K02,K08
20069,F,7,P01,P02,P03,K01,K03,K06
20070,M,9,P01,,,K05,,
20072,F,9,P07,P06,P05,K03,K01,K07
20073,M,5,P04,P02,P03,K03,K02,K04
20075,F,5,P06,P08,P04,K01,K04,K07
20077,M,3,P05,P02,,K01,,
20079,F,9,P01,P07,P08,K01,K04,K05
20089,M,11,P01,,,K04,,
20092,M,5,P05,,,K03,,
20093,M,9,P02,P07,P01,K02,K06,K03
20096,F,3,P03,,,K02,,
20101,M,3,P07,P02,P04,K01,K02,K09
20102,M,3,P07,P04,P05,K01,K06,
20105,M,5,P04,P08,P05,K05,K09,K08
20106,F,4,P06,P04,P03,K01,K03,K06
20113,F,5,P05,P06,P08,K04,K01,K03
20127,M,1,P07,,,K08,,
20134,F,2,P05,,,K04,,
20143,F,5,P07,P08,,K01,K03,
20144,F,6,P06,P03,P02,K07,K01,K04
20145,F,2,P02,P08,,K02,K07,K08
20146,F,1,P07,,,K08,,
20150,F,2,P02,P06,P05,K03,K02,K01
20154,F,4,P02,P03,P05,K01,K03,
20156,F,8,P07,P03,P04,K04,K01,K07
20158,F,1,P07,,,K08,,
20159,F,1,P04,P03,P06,K06,K03,K09
20160,M,8,P02,P07,P01,K07,K02,K09
20161,F,7,P03,P06,P05,K02,K08,K04
20162,M,5,P03,P04,P01,K02,K09,K04
20165,M,7,P07,P08,P06,K08,K09,K05
20168,F,13,P06,,,K02,,
20171,F,10,P01,P02,P03,K01,K02,K03
20183,F,5,P02,P07,P06,K01,K03,K05
20189,M,4,P06,,,K09,,
20191,F,8,P02,P06,P03,K02,K04,K03
20192,F,10,P06,,,K04,,
20195,M,8,P01,P02,P05,K02,K03,K09
20198,F,2,P07,P03,P02,K06,K02,K03
20200,M,4,P06,P02,,K01,K08,
20201,F,9,P01,P02,P08,K01,K04,K07
20205,F,8,P01,P05,P04,K02,K03,K06
20207,F,4,P04,P07,P06,K01,K03,K07
20212,F,2,P07,P06,P05,K01,K07,
20214,M,7,P01,P03,,K06,K05,K01
20216,M,7,P05,P06,P07,K09,K02,K08
20221,F,6,P01,P03,P06,K01,K03,K02
20223,F,10,P01,P06,P08,K07,K09,K04
20225,M,4,P04,P02,P06,K01,K08,K02
20226,M,4,P05,P02,P03,K02,K04,K01
20228,M,9,P03,P04,P01,K03,K04,K06
20229,F,5,P06,P05,P08,K02,K01,K08
20236,M,5,P08,P05,P04,K05,K02,K08
20237,F,4,P04,P03,P07,K01,K02,K08
20243,F,9,P05,P01,P03,K01,K09,K03
20246,M,3,P06,P07,,K01,K08,
20249,M,8,P02,P05,P07,K03,K04,K09
20251,F,2,P03,P02,P06,K01,K07,K02
20254,M,4,P04,P02,P06,K03,K01,K05
20256,M,4,P03,,,K01,,
20258,M,4,P08,P03,P01,K08,,
20268,M,2,P05,P06,P02,K08,K09,K02
20274,F,4,P04,P08,P02,K01,K02,K06
20275,M,3,P02,P04,P03,K01,K09,K03
20281,M,5,P07,P05,P04,K01,K08,K09
20298,M,7,P01,P07,P02,K05,K03,K06
20303,F,4,P07,,,K01,,
20306,F,9,P06,P03,P01,K07,K04,K09
20308,F,9,P07,,,K02,K05,
20309,M,6,P03,P02,P04,K05,K08,K01
20312,F,9,P06,,,K04,,
20315,F,2,P02,P05,P06,K01,,
20319,M,9,P07,P02,P01,K03,K06,K05
20327,F,6,P07,P01,P06,K01,K06,K03
20328,F,3,P05,P06,P03,K04,K02,K01
20332,M,4,P06,,,K08,,
20335,M,7,P03,,,K02,,
20336,M,7,P01,P08,P04,K05,K09,K08
20337,F,4,P06,P04,P02,K01,K03,K09
20339,F,4,P03,P04,P02,K01,K02,K03
20346,M,4,P02,P05,P03,K08,K04,
20351,F,9,P01,P07,P08,K02,K01,K05
20358,F,7,P07,P08,P01,K01,K03,K04
20363,M,1,P07,P06,,K05,,
20371,F,8,P08,P06,P02,K02,K07,K03
20384,F,3,P01,P03,P04,K01,K02,K03
20389,F,9,P04,,,K07,K09,
20393,M,5,P07,,,K01,,
20397,F,8,P06,,,K09,,
20398,M,8,P07,P06,P02,K06,K05,K02
20400,F,8,P02,P04,P06,K01,K04,K07
20410,M,4,P03,P07,P08,K03,K05,K06
20412,M,4,P08,,,K08,,
20416,M,13,P07,,,K03,,
20422,F,3,P06,P03,P02,K01,K02,K07
20425,F,3,P03,P06,,K01,K03,K02
20426,F,9,P08,P03,P07,K05,K04,K06
20434,M,6,P03,P06,P07,K02,K01,K05
20440,F,7,P07,P02,P06,K01,K02,K04
20445,F,10,P02,P06,,K04,,
20448,F,1,P07,,,K08,,
20449,M,9,P07,,,K08,K04,K02
20450,F,1,P07,,,K08,,
20452,M,5,P07,P02,P04,K01,K06,K03
20453,F,1,P07,,,K08,,
20458,F,8,P01,P07,,K01,K03,K05
20459,F,1,P07,,,K08,,
20460,F,2,P02,P08,,K02,K07,K08
20461,F,1,P07,,,K08,,
20462,F,1,P07,,,K08,,
20467,F,7,P07,,,K06,K03,
20472,M,7,P07,P08,P02,K03,K04,K05
20474,F,6,P01,P02,P06,K02,K04,K07
20480,M,8,P01,P02,P07,K08,K04,K02
20483,F,8,P08,P07,P06,K06,K05,K01
20484,F,6,P02,P04,P07,K03,K05,K06
20492,M,3,P06,P03,P05,K01,K04,K08
20493,M,3,P02,P04,P05,K01,K02,K08
20496,F,4,P05,,,K01,,
20498,M,4,P06,P02,P03,K08,K06,K03
20500,F,12,P06,,,K04,,
20502,M,9,P01,,,K04,,
20506,F,7,P05,P06,P01,K03,K01,
20508,F,8,P08,P06,P03,K04,K06,K03
20510,M,7,P05,P06,P07,K04,K05,K06
20513,M,9,P05,,,K02,K03,
20515,F,1,P01,P03,P06,K04,K05,K06
20516,F,9,P01,P05,P08,K04,K07,K02
20519,F,8,P04,P06,P07,K01,K04,K05
20524,F,8,P01,P08,P06,K04,K01,K05
20525,F,3,P07,,,K01,,
20542,F,5,P01,P02,P03,K01,K02,K03
20547,M,3,P06,P05,P07,K01,K02,K08
20548,M,7,P01,P04,P02,K02,K03,K08
20550,M,4,P02,P04,P07,K03,K08,K01
20562,F,6,P03,P06,P01,K01,K06,K02
20573,F,7,P06,,,K01,,
20579,M,5,P03,P02,P08,K03,K06,K08
20580,M,8,P01,P04,P07,K08,K06,K02
20581,M,3,P03,P06,P05,K01,K03,K08
20585,F,5,P08,P07,P04,K06,K01,K05
20586,F,13,P06,P05,P03,K02,K03,K09
20587,F,9,P02,P05,P06,K03,K04,K05
20589,F,7,P03,,,K03,,
20590,F,12,P06,P07,P04,K01,K03,K05
20592,F,6,P07,P06,P03,K06,K01,K04
20596,F,7,P01,P02,P06,K01,K02,K03
20597,F,8,P06,,,K03,,
20599,F,6,P03,P06,P07,K03,K04,K06
20605,F,7,P04,P08,P02,K03,K01,
20611,M,3,P04,P02,P05,K06,,
20612,F,2,P03,P02,P06,K06,K02,K01
20614,F,3,P05,P03,P04,K01,K02,K03
20618,M,1,P05,P07,P01,K06,K05,K03
20620,F,9,P07,P08,P02,K06,,
20621,M,3,P04,P06,P02,K01,K06,K02
20624,F,6,P03,P07,P06,K01,K03,K07
20627,F,3,P04,P07,P06,K01,K02,K06
20630,M,4,P07,P08,P03,K01,K08,K02
20632,M,6,P03,P02,P07,K05,K09,K03
20635,M,5,P01,,,K01,K09,
20637,F,3,P06,P02,P05,K01,K08,K09
20638,F,4,P05,P03,P04,K01,K02,K08
20639,M,9,P03,P05,P04,K04,K02,K07
20641,F,5,P06,P01,P02,K02,K04,K09
20644,M,2,P01,,,K03,,
20648,F,9,P01,P04,P05,K04,K02,K09
20651,M,7,P01,P08,P06,K06,K05,K04
20654,M,7,P01,P06,P07,K03,K06,K05
20658,M,3,P03,P05,P07,K01,K07,K09
20660,M,8,P07,P06,P01,K08,K01,K05
20661,M,6,P01,P07,P08,K09,K06,K03
20662,F,3,P06,P07,P05,K01,K02,K09
20666,F,7,P02,P06,P07,K01,K02,K03
20669,M,8,P08,P07,P04,K05,K03,K06
20674,M,5,P06,P07,,K06,K01,K09
20682,F,9,P05,,,K05,,
20683,F,7,P03,P07,P08,K06,K03,K02
20692,F,10,P06,,,K01,,
20696,F,12,P03,P05,P07,K03,K04,K09
20697,M,7,P07,P08,P06,K04,K06,K01
20706,M,4,P07,P02,P06,K06,K01,K03
20707,F,4,P02,P04,P06,K01,K03,K07
20708,F,1,P07,,,K08,,
20709,F,1,P08,,,K09,,
20710,F,1,P07,,,K09,,
20711,F,1,P06,,,K07,,
20713,F,5,P06,P02,P03,K01,K03,K02
20714,M,2,P06,P07,P08,K07,K09,
20715,F,1,P07,,,K08,,
20718,F,1,P07,,,K08,,
20719,F,2,P06,P07,P08,K01,K02,K08
20722,M,5,P02,P05,P07,K03,K04,K06
20723,F,8,P07,P06,P03,K04,K03,K06
20726,M,5,P04,P07,P03,K08,K02,
20728,F,9,P06,P05,P08,K05,K01,K03
20735,F,7,P07,P02,P06,K04,K02,K06
20736,F,4,P07,P08,P01,K01,K06,K04
20738,M,6,P01,P05,P03,K09,,
20740,M,2,P01,P02,P05,K06,K03,K08
20746,F,10,P01,P03,P06,K02,K04,K07
20749,F,6,P04,,,K03,,
20751,M,7,P07,P01,P03,K01,K03,K06
20759,M,2,P02,P06,P03,K01,K02,K03
20763,F,10,P06,P05,P02,K02,K03,K04
20764,F,6,P07,P06,P02,K06,K07,K04
20765,M,11,P02,P08,P03,K06,K05,K02
20766,F,8,P04,P06,P05,K01,K05,K04
20767,F,7,P02,P06,P07,K03,K05,K06
20773,F,6,P02,P03,P07,K02,K08,K06
20778,M,4,P05,,,K01,,
20786,M,3,P05,,,K01,K03,K09
20789,F,9,P02,P03,P08,K04,K01,K02
20798,F,8,P08,P03,P06,K03,,
20799,M,5,P03,P07,P08,K03,K06,K02
20807,M,9,P01,P02,P03,K02,K03,K07
20808,M,5,P01,,,K02,,
20816,M,3,P02,P07,,K01,K05,K03
20817,F,2,P06,,,K01,,
20818,M,5,P05,P01,P06,K08,K02,K03
20824,F,7,P08,P07,P01,K03,K05,K09
20832,M,4,P06,,,K01,,
20840,M,7,P02,P06,P08,K01,K03,K09
20841,M,6,P03,,,K03,,
20848,M,3,P02,P04,P03,K01,K02,K08
20853,F,8,P06,P02,P07,K01,K04,K06
20856,F,3,P06,P02,P01,K01,K02,K03
20857,F,4,P03,P05,P06,K01,K02,K03
20863,M,7,P02,P04,P06,K03,K02,K01
20870,F,3,P03,P07,P05,K01,K09,K02
20871,M,5,P03,P07,P02,K02,K03,K06
20873,M,8,P07,P08,P01,K05,K06,K03
20876,M,3,P06,P02,P03,K01,K06,K02
20878,M,3,P05,P07,,K01,,
20879,F,7,P03,P01,P08,K02,K01,K03
20880,M,6,P01,P03,P08,K08,K02,K09
20887,F,3,P01,P02,P06,K01,K02,K07
20892,F,7,P06,,,K06,,
20895,F,9,P08,P01,P02,K01,K07,K03
20896,F,6,P07,P06,P08,K01,K03,K07
20901,M,7,P08,P06,P07,K02,K04,K03
20902,F,4,P02,P07,P06,K01,K02,K09
20908,M,6,P05,P06,P08,K05,K08,K06
20913,F,8,P01,P03,P02,K06,K02,K03
20914,F,8,P06,,,K01,K04,
20917,F,6,P07,P08,P03,K06,K05,K04
20918,F,4,P06,,,K04,,
20921,M,1,P03,P08,,K03,K09,K05
20923,F,10,P01,P03,P06,K02,K04,K07
20930,M,6,P01,P02,P08,K02,K06,K08
20937,F,6,P03,P06,P02,K01,K04,K03
20939,M,4,P04,P07,P02,K08,K01,K03
20944,F,9,P05,P06,,K09,,
20948,F,6,P07,P01,P04,K03,K02,K05
20949,F,5,P02,P07,P06,K02,K01,K03
20950,M,7,P01,P04,P07,K02,K09,K08
20970,F,8,P02,P06,P03,K04,K09,K01
20976,F,4,P02,P04,P05,K02,K01,K05
20977,M,5,P07,P02,P04,K01,K03,K08
20983,F,7,P06,P01,P04,K02,K01,K04
20988,F,4,P04,P07,P02,K01,K02,K08
20990,F,7,P07,,,K03,,
20992,F,3,P02,P05,P06,K01,K02,K08
21001,M,4,P06,P05,P01,K08,K01,K02
21005,F,9,P02,P06,P03,K09,K04,K07
21008,M,10,P01,P04,P08,K02,K08,
21011,F,7,P02,,,K03,,
21019,M,3,P03,P05,P07,K01,K02,K03
21022,F,6,P04,,,K01,,
21033,M,1,P05,,,K08,,
21038,F,2,P02,,,K01,,
21040,M,6,P03,P04,P05,K02,K03,K08
21043,F,5,P08,P06,P07,K03,K05,K02
21048,F,10,P06,P05,,K05,K04,
21051,F,7,P01,P03,P06,K04,K03,K02
21052,F,8,P02,P07,P01,K06,K04,K05
21057,F,4,P03,P04,P01,K07,K01,
21059,M,9,P06,,,K04,,
21071,F,7,P02,P06,P07,K03,K05,K06
21072,M,3,P02,P04,P07,K01,K02,K05
21080,M,5,P02,P03,P04,K02,K03,K01
21085,F,4,P01,P03,P07,K01,K06,K03
21091,F,8,P03,P06,P07,K03,K05,K06
21092,M,5,P02,P06,P07,K02,K01,K04
21093,F,5,P07,,,K01,,
